"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41614","Verify AddToCart functionality in PLP page","","Wed Feb 12 13:50:05 IST 2025","failed","Wed Feb 12 13:50:46 IST 2025","","Product Landing Page Scenarios","",""
"","201323","[Guest User]PlaceOrder using SHIP TO ME","","Wed Feb 12 13:04:32 IST 2025","passed","Wed Feb 12 13:07:53 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","66632","Verify every link in all carousels on homepage","","Wed Feb 12 13:44:35 IST 2025","passed","Wed Feb 12 13:45:42 IST 2025","","Home Page Scenarios","",""
"","1087","[Sign-in User][.COM]Place order using Same Day Delivery with Master Credit Card and Gift Card.","","Wed Feb 12 13:06:46 IST 2025","skipped","Wed Feb 12 13:06:47 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","40560","Apply multiple filters on the PLP page","","Wed Feb 12 13:54:08 IST 2025","passed","Wed Feb 12 13:54:49 IST 2025","","Product Landing Page Scenarios","",""
"","16","Create template for Online Event","","Wed Feb 12 13:26:15 IST 2025","skipped","Wed Feb 12 13:26:15 IST 2025","","E2E - EventHub portal Scenarios","",""
"","1601","[Sign-in] Verify user lands on the same page after logging in and logging out from plp page","","Wed Feb 12 13:59:00 IST 2025","skipped","Wed Feb 12 13:59:01 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","122247","[Guest User][.COM+MarketPlace]Place order using Ship to me with Master Credit Card","","Wed Feb 12 13:33:06 IST 2025","passed","Wed Feb 12 13:35:09 IST 2025","","E2E - Marketplace Scenarios","",""
"","964","[Sign-in User][.COM]Place order using Same Day Delivery with PLCC.","","Wed Feb 12 13:06:45 IST 2025","skipped","Wed Feb 12 13:06:46 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","75350","Verify and validate each store details from the preview pane","","Wed Feb 12 13:44:17 IST 2025","passed","Wed Feb 12 13:45:33 IST 2025","","Store Locator Scenarios","",""
"","954","[Sign-in User][.com] Reordering from order history page by clicking on ""Buy All Again"" Button","","Wed Feb 12 13:32:49 IST 2025","skipped","Wed Feb 12 13:32:50 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","74744","Verify sign-in options on homepage","","Wed Feb 12 13:42:58 IST 2025","passed","Wed Feb 12 13:44:13 IST 2025","","Home Page Scenarios","",""
"","88193","[Guest User][Project][.COM]Place order using SHIP TO ME with Master Credit Card","","Wed Feb 12 13:35:25 IST 2025","passed","Wed Feb 12 13:36:53 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","24910","Guest user is able to signin from cart page via signInlink","","Wed Feb 12 13:35:18 IST 2025","passed","Wed Feb 12 13:35:43 IST 2025","","Cart page Scenarios","",""
"","1786","Verify visibility of a product under My Favorites section","","Wed Feb 12 13:33:04 IST 2025","skipped","Wed Feb 12 13:33:06 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","219104","Guest-1 MIK Product and 1 SDD Product and 1 MIK Class and 1 MKP with Credit Card","","Wed Feb 12 14:30:55 IST 2025","broken","Wed Feb 12 14:34:34 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","25943","Verify the user is able to click on the ""Back to Top"" up arrow button from makerplace_CLP page for makerplace","","Wed Feb 12 14:03:36 IST 2025","passed","Wed Feb 12 14:04:02 IST 2025","","Global Scenarios - Header & Footer for Makerplace","",""
"","1220","[Sign-in User]PlaceOrder using Same Day Delivery","","Wed Feb 12 13:06:44 IST 2025","skipped","Wed Feb 12 13:06:45 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","6057","[Sign-in] Verify user lands on the same page after logging in and logging out from cart page","","Wed Feb 12 13:59:03 IST 2025","skipped","Wed Feb 12 13:59:09 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","19322","Verify the user is able to click on the ""Back to Top"" up arrow button from clp page","","Wed Feb 12 14:11:16 IST 2025","passed","Wed Feb 12 14:11:35 IST 2025","","Global Scenarios - Headers & Footer","",""
"","56389","Verify pagination functionality in PLP page","","Wed Feb 12 13:51:56 IST 2025","passed","Wed Feb 12 13:52:52 IST 2025","","Product Landing Page Scenarios","",""
"","1366","[Sign-in User][Classes & Events][.COM]Free Classes & Events at online","","Wed Feb 12 13:36:53 IST 2025","skipped","Wed Feb 12 13:36:54 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","99769","Verify the funtionality of store selector in pdp page","","Wed Feb 12 13:53:45 IST 2025","passed","Wed Feb 12 13:55:25 IST 2025","","Store Locator Scenarios","",""
"","70018","Verify submenu navigation, disappearance, parent menu highlight, and options validation","","Wed Feb 12 13:42:09 IST 2025","passed","Wed Feb 12 13:43:19 IST 2025","","Mega menu Scenarios","",""
"","8854","[Sign-in User]PlaceOrder using Store pickup and verify the order ID in admin portal","","Wed Feb 12 13:07:48 IST 2025","skipped","Wed Feb 12 13:07:57 IST 2025","","E2E - Checkout Scenarios -BOPIS","",""
"","52726","Validate content for global headers and footers in makerplace_PLP page for makerplace","","Wed Feb 12 14:01:14 IST 2025","passed","Wed Feb 12 14:02:07 IST 2025","","Global Scenarios - Header & Footer for Makerplace","",""
"","54537","Validate content for global headers and footers in cart page","","Wed Feb 12 14:10:04 IST 2025","passed","Wed Feb 12 14:10:59 IST 2025","","Global Scenarios - Headers & Footer","",""
"","167239","[Guest user][.com]Place order using shipping methods - BOPIS, STM","","Wed Feb 12 13:24:54 IST 2025","passed","Wed Feb 12 13:27:42 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
